epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
1,0.0003,0.786567599086094,-6.930140691728695,-6.499813102508646,-5.907260189832321,-5.385260066998333,-7.535440926147972,-6.104169339944342,-8.575347440236552,0.9279955625534058,-4.46499305899548,1417.6960444450378,8719.8095703125
2,0.0002995135962201315,0.17545826746892246,-8.987079710721812,-8.358445948787157,-7.563580672236277,-6.764179091815841,-10.490478262334506,-8.18674539778839,-11.605439153642791,0.9648333787918091,-4.46499305899548,1415.1683869361877,8719.8095703125
3,0.00029805753939568687,0.13105638148033733,-9.511241352413727,-8.818611925236898,-7.956841095517893,-7.070777773827013,-11.45982173332439,-8.821637394275776,-12.46155717156773,0.9712187647819519,-4.46499305899548,1415.5896663665771,8719.8095703125
4,0.00029564127261390776,0.11512891188804936,-9.542298273529676,-8.812972468992035,-7.922983221648735,-7.05408746477988,-11.652186734939736,-8.748819608164894,-12.70996921371066,0.9728411436080933,-4.46499305899548,1415.8789920806885,8719.8095703125
5,0.00029228046629207175,0.10544834193358991,-9.719177714009481,-8.949142499256286,-8.02620183460891,-7.058585612559444,-11.947395525629695,-8.900061993108862,-13.065495380755673,0.9750033020973206,-4.46499305899548,1415.8299062252045,8719.8095703125
6,0.0002879969165488236,0.09880508315429175,-9.842815837753662,-9.031245418914747,-8.101664696971316,-7.1630309204384846,-12.200182242094137,-9.047010082323162,-13.312660774738054,0.9764028787612915,-4.46499305899548,1415.9853858947754,8719.8095703125
7,0.0002828184038479814,0.09383305627553509,-9.918492501154034,-9.025958687939067,-8.10384902249054,-7.174885266320712,-12.420030470242212,-9.141897548322621,-13.398534771825908,0.9768704175949097,-4.46499305899548,1415.3240342140198,8719.8095703125
8,0.0002767785128315692,0.08975093717466806,-9.970939588726393,-9.064294105067832,-8.169836165306346,-7.212151851825677,-12.352811471924454,-9.235508676701688,-13.336417846419891,0.9765331745147705,-4.46499305899548,1415.5219330787659,8719.8095703125
9,0.00026991641451052517,0.08640303443923301,-10.015403550082363,-9.129346060164632,-8.205837747118183,-7.249309461960039,-12.522364975499812,-9.195083647466795,-13.565590924045711,0.9777531623840332,-4.46499305899548,1415.3614025115967,8719.8095703125
10,0.00026227661222566516,0.08345929527078481,-9.996843257625015,-9.113290244996913,-8.193684162565695,-7.225181910458428,-12.495115825980102,-9.233077404908311,-13.57832347001888,0.9778189659118652,-4.46499305899548,1417.9401123523712,8719.8095703125
11,0.0002539086530264399,0.08109057382594805,-10.023982383684602,-9.097653662463893,-8.169553548783062,-7.237211305413736,-12.634386230246502,-9.297551559677798,-13.620671396533766,0.978036642074585,-4.46499305899548,1417.3349869251251,8719.8095703125
12,0.0002448668063393066,0.0789679510637307,-10.056135948654932,-9.18802197761162,-8.239021586074884,-7.281012941373989,-12.68998646005197,-9.238857434209242,-13.672444684299794,0.9782998561859131,-4.46499305899548,1416.3842639923096,8719.8095703125
13,0.00023520971200967334,0.07702499343149213,-10.034132973180052,-9.156834411927589,-8.237506439025559,-7.254881978117841,-12.5941388616722,-9.095161182819268,-13.65335988404042,0.9782031774520874,-4.46499305899548,1415.732265472412,8719.8095703125
14,0.000225,0.07518462724689963,-10.045905646472207,-9.153489318983922,-8.208400007742574,-7.28449802038777,-12.659322069120698,-9.16183907188158,-13.659205165876099,0.9782328605651855,-4.46499305899548,1416.6059868335724,8719.8095703125
15,0.0002143038842104581,0.07366322025339037,-10.080656805848232,-9.16705717239997,-8.206565014718299,-7.254212816200316,-12.8487680606613,-9.207811237867679,-13.849628845913687,0.9791765213012695,-4.46499305899548,1416.5829992294312,8719.8095703125
16,0.0002031907330563803,0.07223087863681682,-10.094214343024955,-9.166055570518667,-8.214021231457975,-7.223338459855292,-12.892935963058735,-9.138118388012575,-13.896730011740383,0.9794034957885742,-4.46499305899548,1415.339049577713,8719.8095703125
17,0.0001917326195874679,0.07094352802931306,-10.154539536480417,-9.202899064055853,-8.270196672571487,-7.29188302970802,-12.819649716926712,-9.18197046153189,-13.856169117067967,0.97920823097229,-4.46499305899548,1414.0534400939941,8719.8095703125
18,0.00018000385406640666,0.06975370993574627,-10.051229808615833,-9.111870513816056,-8.147561046478074,-7.1601519784814105,-12.916908399314705,-9.094511510824256,-13.926346269132736,0.979544997215271,-4.46499305899548,1413.8417246341705,8719.8095703125
19,0.00016808050203829842,0.06871088556956202,-10.138020424773975,-9.185417864786459,-8.229433070833277,-7.275226599156314,-12.893075322553553,-9.180193812541164,-13.956661559534536,0.9796887636184692,-4.46499305899548,1414.2504506111145,8719.8095703125
20,0.00015603989101641228,0.06769721236474835,-10.161008353455989,-9.171417053861697,-8.172876513044452,-7.138944351081124,-13.002657013476835,-9.0095950091703,-14.090116797863308,0.9803096055984497,-4.46499305899548,1413.7952122688293,8719.8095703125
21,0.00014396010898358775,0.0667812107483542,-10.12439467841877,-9.13437204150748,-8.137222821496566,-7.161236632097489,-12.950421950480212,-8.977680109597118,-13.990860971378531,0.9798496961593628,-4.46499305899548,1413.6611609458923,8719.8095703125
22,0.00013191949796170156,0.06588688348230944,-10.128165323980822,-9.172013631697526,-8.216279983049969,-7.205087681573169,-13.000694370729114,-9.139291437299494,-14.023598933712499,0.9800025224685669,-4.46499305899548,1419.6864650249481,8719.8095703125
