epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
1,0.0003,0.7943831154907826,-8.124782336390494,-7.472678340006143,-6.951680839350023,-6.370384802725255,-10.268711983036592,-8.270633135394508,-11.421231798604277,0.9632806777954102,-4.450766060778026,2445.470623731613,11883.892578125
2,0.0002995135962201315,0.1764408902906717,-10.781840303771215,-9.921076496590969,-9.171440339685706,-8.450061192629368,-13.902204318741775,-11.866574385222158,-15.664427543880855,0.9863383173942566,-4.450766060778026,2057.49818110466,11883.892578125
3,0.00029805753939568687,0.13273544896484893,-11.27274718178927,-10.316201341296951,-9.47319299660047,-8.794192640066843,-14.917131531141806,-12.553490259353861,-16.735957410459747,0.9893414974212646,-4.450766060778026,2058.9201991558075,11883.892578125
4,0.00029564127261390776,0.11733202261743293,-11.51336572940452,-10.501589428519436,-9.633697764767042,-8.833641422943275,-15.4923093703791,-12.69600906203782,-17.04872222728458,0.9900858402252197,-4.450766060778026,2053.1525025367737,11883.892578125
5,0.00029228046629207175,0.10552943369561826,-11.581229899041926,-10.457785413711896,-9.561670148770698,-8.751442838354338,-15.6380440134807,-12.624465507849326,-17.059546644626845,0.9901106357574463,-4.450766060778026,2049.9683151245117,11883.892578125
6,0.0002879969165488236,0.09638969785134831,-11.580066849676637,-10.482301745230643,-9.606818899027967,-8.875756582288396,-16.00882880445099,-13.04379900585192,-17.49726095918757,0.9910630583763123,-4.450766060778026,2047.6373949050903,11883.892578125
7,0.0002828184038479814,0.09080194321689684,-11.769409395916071,-10.563771080030547,-9.717850438476463,-8.953671664438483,-16.18316780019623,-13.286133652723064,-17.605464224369875,0.9912838935852051,-4.450766060778026,2050.213564157486,11883.892578125
8,0.0002767785128315692,0.086351966658325,-11.592367413426604,-10.413130671776266,-9.617056921415013,-8.86626517050404,-15.996769687415448,-12.953651612744236,-17.657453160296605,0.9913880825042725,-4.450766060778026,2055.746363401413,11883.892578125
9,0.00026991641451052517,0.08297543819897328,-11.406359369535599,-10.170948578947254,-9.328333675321819,-8.657719026870973,-15.925047315680757,-12.88110612547885,-17.34275391246922,0.9907379150390625,-4.450766060778026,2054.3343698978424,11883.892578125
10,0.00026227661222566516,0.08001322870112264,-11.554964994375545,-10.327072081203458,-9.495788255398862,-8.675550939048758,-16.125860972078506,-13.060268888135312,-17.569653241027204,0.9912114143371582,-4.450766060778026,2050.748063802719,11883.892578125
11,0.0002539086530264399,0.07737049722884916,-11.67902300528567,-10.481631677766451,-9.514434636991268,-8.725055631550338,-16.534342865821525,-13.240483270521207,-17.92836897773106,0.9919110536575317,-4.450766060778026,2056.7269361019135,11883.892578125
12,0.0002448668063393066,0.07501327153131146,-11.732292620248632,-10.427088103440376,-9.566359726210868,-8.808410963688804,-16.535094831224157,-13.445070703959784,-18.074508660327744,0.9921797513961792,-4.450766060778026,2543.398157596588,11883.892578125
