epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
11,0.0002539086530264399,0.07266154771988771,-12.116029711006892,-11.05706222183549,-10.179433847766914,-9.423206285489748,-17.127389758136246,-13.797719852250491,-18.343094367792865,0.9926505088806152,-4.450766060778026,3494.9327771663666,14224.6787109375
12,0.0002448668063393066,0.07042229306908211,-12.26089778344364,-11.130844703285845,-10.308940733480865,-9.459795686669027,-17.389597743566615,-13.905114641055256,-18.61877544402607,0.993104100227356,-4.450766060778026,3485.1522958278656,14224.6787109375
13,0.00023520971200967334,0.0685478458591355,-12.17766957047271,-11.040852832344175,-10.330716743755897,-9.472871469040644,-17.410611139532683,-14.051976140151144,-18.60627826221264,0.9930841326713562,-4.450766060778026,3493.2504811286926,14224.6787109375
14,0.000225,0.06699440168960949,-12.118583906424831,-11.108967178300942,-10.337969792718471,-9.510908520861285,-17.513248126197134,-14.128922748984623,-18.748103335177372,0.9933071136474609,-4.450766060778026,3490.1160945892334,14224.6787109375
15,0.0002143038842104581,0.06572090897717078,-12.28338368803293,-11.184729372488675,-10.370001964046425,-9.568390216969298,-17.80061755646463,-14.209340044229887,-18.909462676639073,0.9935519695281982,-4.450766060778026,3498.983172893524,14224.6787109375
16,0.0002031907330563803,0.06449209272242269,-12.22414929859859,-11.129375581760106,-10.35170025430855,-9.559021825196357,-17.598302315105492,-14.046078217784501,-18.769840784028453,0.9933406114578247,-4.450766060778026,3563.8043246269226,14224.6787109375
17,0.0001917326195874679,0.06335085899939774,-12.24562509520494,-11.171838542597746,-10.393218106763962,-9.537400701736699,-17.63171522026309,-13.97932576238441,-18.870390528949564,0.9934935569763184,-4.450766060778026,3467.4323875904083,14224.6787109375
18,0.00018000385406640666,0.06216063648365544,-12.255304757801824,-11.151558183202269,-10.365530315822586,-9.533049656008357,-17.706777699205354,-14.182803348180624,-18.855468106705118,0.9934710264205933,-4.450766060778026,3444.7297208309174,14224.6787109375
19,0.00016808050203829842,0.06119554272815952,-12.272984784101517,-11.132952742185465,-10.3580807660072,-9.5103625725049,-17.748203062625343,-14.064577439123227,-18.91323006556578,0.9935575723648071,-4.450766060778026,3420.157251358032,14224.6787109375
20,0.00015603989101641228,0.060318238362179276,-12.332523895172791,-11.19988632993348,-10.398132431549366,-9.57552033335971,-17.812526718178503,-14.168133693457044,-18.913733979789633,0.9935583472251892,-4.450766060778026,3421.020028114319,14224.6787109375
21,0.00014396010898358775,0.05950417069673494,-12.325143882012027,-11.167293938188061,-10.410329616715348,-9.588577658541006,-17.774437504295438,-14.155838253863681,-18.83010438568725,0.9934326410293579,-4.450766060778026,3453.8650891780853,14224.6787109375
22,0.00013191949796170156,0.05873209859648205,-12.247353882045806,-11.137430259019677,-10.330634228152288,-9.519981155451724,-17.842539150026923,-13.997090801074114,-18.993622986283896,0.9936761260032654,-4.450766060778026,3514.1906023025513,14224.6787109375
23,0.00011999614593359334,0.05805402457425207,-12.209781678431382,-11.103203075075509,-10.30344853039199,-9.500540013119618,-17.79209829187834,-14.100987816575854,-18.833110935045166,0.9934372305870056,-4.450766060778026,3633.163348197937,14224.6787109375
24,0.0001082673804125321,0.05744801804509027,-12.250498455463315,-11.121349460605677,-10.313665231690326,-9.481357166034792,-17.804232666706277,-14.050550504022699,-18.828127549725878,0.9934296607971191,-4.450766060778026,3668.7193036079407,14224.6787109375
25,9.680926694361964e-05,0.056878038317064616,-12.26755055756978,-11.14252632691102,-10.349186552543097,-9.561366849446994,-17.850062513272633,-14.164599790242228,-18.93378663962135,0.9935880899429321,-4.450766060778026,3675.210944890976,14224.6787109375
