epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
1,0.0003,0.7914728049322577,-7.932566752699675,-7.248485080415053,-6.69242046372692,-6.149709379484543,-10.023244695225898,-8.113483918114934,-11.22687394920218,0.9615665674209595,-4.450766060778026,1612.622577905655,8719.8095703125
2,0.0002995135962201315,0.18210273219657602,-10.496171346134046,-9.680110622575356,-8.984149812484489,-8.307803940339783,-13.612902419544227,-11.564523798391022,-15.116193009686285,0.9844856858253479,-4.450766060778026,1482.6888782978058,8719.8095703125
3,0.00029805753939568687,0.1376889351188346,-10.750499214389379,-9.865196288024636,-9.066048299405137,-8.290620756818255,-14.079205260271822,-11.716884155260306,-15.587081095525928,0.986091136932373,-4.450766060778026,1483.484219789505,8719.8095703125
4,0.00029564127261390776,0.1204167628592899,-11.052367581488873,-10.086513634092649,-9.299749176504509,-8.53439057533819,-14.37267437285011,-12.0953949181168,-16.03785764476533,0.9874711036682129,-4.450766060778026,1483.1895434856415,8719.8095703125
5,0.00029228046629207175,0.11025815146946971,-11.236996915817139,-10.276015645914336,-9.454972481060398,-8.649862528200655,-14.966029862882603,-12.332213007432433,-16.638022911452044,0.9890971183776855,-4.450766060778026,1483.9993631839752,8719.8095703125
6,0.0002879969165488236,0.10188268876818798,-11.345535284944948,-10.291758015039402,-9.452542526087239,-8.607292970520612,-15.404817895584372,-12.504773184701627,-17.02726493197961,0.9900364875793457,-4.450766060778026,1483.6238677501678,8719.8095703125
7,0.0002828184038479814,0.09598798408044223,-11.449337506382747,-10.414766795843455,-9.502681764638996,-8.66778535929963,-15.70213966679336,-12.648241185230699,-17.10750259371872,0.99021977186203,-4.450766060778026,1483.3278529644012,8719.8095703125
8,0.0002767785128315692,0.09057773088082822,-11.367856668357202,-10.321089439971772,-9.463571458558079,-8.604697864495337,-15.699764963055745,-12.65517255840233,-17.185085517664977,0.9903937578201294,-4.450766060778026,1483.7369203567505,8719.8095703125
9,0.00026991641451052517,0.0864937799589586,-11.505010356810283,-10.431365081058267,-9.594850146366678,-8.664203727194312,-15.89591184874511,-12.812490616499723,-17.458879991212342,0.9909833669662476,-4.450766060778026,1483.336895942688,8719.8095703125
10,0.00026227661222566516,0.08342003970840692,-11.50778799755848,-10.395309469664106,-9.571534114373886,-8.696581564840026,-15.843595498083218,-12.834978049575213,-17.253421521268397,0.9905444383621216,-4.450766060778026,1491.4229140281677,8719.8095703125
11,0.0002539086530264399,0.08106836819790277,-11.470440342516605,-10.328151326333458,-9.547304828242183,-8.656521365737987,-15.664676463975223,-12.533470428723843,-17.35791451331569,0.9907703399658203,-4.450766060778026,1517.6696283817291,8719.8095703125
12,0.0002448668063393066,0.07889837677010124,-11.572747656229012,-10.318209347305551,-9.466745242746073,-8.590869371588695,-15.95506127299943,-12.807709834713432,-17.397300058173926,0.990854024887085,-4.450766060778026,1513.3259620666504,8719.8095703125
13,0.00023520971200967334,0.07678671165065115,-11.633993162642732,-10.37184517981187,-9.478790467948807,-8.616724978100905,-16.19549410280831,-12.804507561097157,-17.68833978071315,0.9914493560791016,-4.450766060778026,1483.3413486480713,8719.8095703125
14,0.000225,0.07515876391496036,-11.589309366152808,-10.337075977036935,-9.485006348032792,-8.622285117487575,-16.26509205971555,-13.019652038250321,-17.725239142786712,0.9915220737457275,-4.450766060778026,1482.9069905281067,8719.8095703125
