epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
13,0.00023520971200967334,0.07719473065282327,-10.908833724484344,-9.890222784181171,-9.078376371455988,-8.275650572787987,-15.775646327181281,-12.624046880088414,-17.24051265588848,0.990516185760498,-4.450766060778026,1491.2116680145264,8723.95458984375
14,0.000225,0.07517613250409426,-10.891543336947173,-9.907379673101676,-9.193531345028898,-8.369093082203346,-15.678260123706568,-12.775688363107104,-17.277943975096427,0.9905979633331299,-4.450766060778026,1490.3163611888885,8723.95458984375
15,0.0002143038842104581,0.073326639125469,-10.819639857175925,-9.796452870080833,-9.003986309192108,-8.236507461344537,-15.712945901557031,-12.648723027998544,-17.27649195487389,0.9905948042869568,-4.450766060778026,1490.03187084198,8723.95458984375
16,0.0002031907330563803,0.0717701364774041,-10.76526099414965,-9.797807279735425,-9.02822674910787,-8.266993813669087,-15.654789599399898,-12.674718314425569,-17.247566605120586,0.9905316829681396,-4.450766060778026,1624.7944386005402,8723.95458984375
17,0.0001917326195874679,0.07021973519831794,-10.898751048565698,-9.906056753598925,-9.094246381924846,-8.293399918459114,-15.87439063930977,-12.721603827725833,-17.452756004779626,0.9909706115722656,-4.450766060778026,1605.5116772651672,8723.95458984375
18,0.00018000385406640666,0.06891381314862097,-10.82599437447129,-9.796573619087228,-9.109595680581958,-8.331979464288402,-15.871554057791922,-12.807273014330027,-17.451014031751797,0.9909669160842896,-4.450766060778026,1488.6900596618652,8723.95458984375
19,0.00016808050203829842,0.06769672876287675,-10.885961218058572,-9.945134385996452,-9.202157934067882,-8.361182906623052,-15.920766112615507,-12.890464636888737,-17.53882524385024,0.9911485910415649,-4.450766060778026,1488.3178606033325,8723.95458984375
20,0.00015603989101641228,0.0666049858493864,-10.95018743551962,-9.891356244641113,-9.189254594965961,-8.424583856011386,-16.034820426157737,-12.960082643963556,-17.57837453499637,0.9912291765213013,-4.450766060778026,1488.389059305191,8723.95458984375
21,0.00014396010898358775,0.06556999067174749,-10.800374558357273,-9.815017919975206,-9.096310695730947,-8.348825997729259,-15.853671998959658,-12.849850940255443,-17.402606073827833,0.9908652305603027,-4.450766060778026,1488.0817930698395,8723.95458984375
22,0.00013191949796170156,0.06467455405423686,-10.914023057174372,-9.891755681184073,-9.140133873386965,-8.367096851230208,-16.06666108992531,-12.883856072240441,-17.636642933939335,0.9913465976715088,-4.450766060778026,1576.8734889030457,8723.95458984375
23,0.00011999614593359334,0.06383901365207073,-10.931471793334058,-9.846323271939637,-9.132484525130167,-8.337062102365914,-15.92222981886481,-12.875366298645881,-17.490407214001095,0.9910488724708557,-4.450766060778026,1544.435973405838,8723.95458984375
24,0.0001082673804125321,0.06304156680346674,-10.936348893927919,-9.849668331010639,-9.092211053349192,-8.309003163136268,-16.147057176022507,-12.78839000689962,-17.609716962202636,0.9912924766540527,-4.450766060778026,1491.904666185379,8723.95458984375
25,9.680926694361964e-05,0.062338523496577807,-10.940536861389605,-9.909531790690295,-9.154198738918243,-8.361435620105723,-16.09149755563179,-12.911896511556847,-17.538362623144224,0.9911476373672485,-4.450766060778026,1570.1148908138275,8723.95458984375
