epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
1,0.0003,0.7671394337999413,-8.263604386166223,-7.588466649194903,-6.986616319656509,-6.473173110302895,-10.45353552489707,-8.427609543728455,-11.820770592899517,0.9665639400482178,-4.450766060778026,2303.006992816925,12073.8515625
2,0.0002995135962201315,0.1786450653564741,-10.371817913733556,-9.570880509512406,-8.915584889819284,-8.286599913770408,-13.340166884174874,-11.400637142740663,-14.782164720161955,0.9832347631454468,-4.450766060778026,2304.1247968673706,12073.8515625
3,0.00029805753939568687,0.13681185580897162,-11.046974603311075,-10.124031625285212,-9.377598427718354,-8.697336472405393,-14.471514662032076,-12.185505000655287,-16.20966206545068,0.9879599809646606,-4.450766060778026,2306.900448322296,12073.8515625
4,0.00029564127261390776,0.11986059815869152,-11.217065152130193,-10.332753819216961,-9.562505520858416,-8.769130750814355,-14.938082796259673,-12.38316797564204,-16.471097728685784,0.9886674284934998,-4.450766060778026,2311.637414932251,12073.8515625
5,0.00029228046629207175,0.1089679554046754,-11.381067271888842,-10.500938709460998,-9.672269449288267,-8.849306512100254,-15.479091711672378,-12.695026307770174,-16.990946891255305,0.9899523854255676,-4.450766060778026,2310.728720664978,12073.8515625
6,0.0002879969165488236,0.10008391283895496,-11.567101378610483,-10.563761073093684,-9.745661394816514,-8.940944447821646,-15.740502179136532,-12.844357501990675,-17.109644237499097,0.9902245998382568,-4.450766060778026,2326.2469716072083,12073.8515625
7,0.0002828184038479814,0.09453602590260485,-11.485417524388126,-10.527266959843274,-9.717601926648756,-8.92098859331509,-15.663898602260868,-13.00395131292715,-17.06346140625527,0.9901195764541626,-4.450766060778026,2319.7514407634735,12073.8515625
8,0.0002767785128315692,0.09016902466228495,-11.484709969599084,-10.399518177071833,-9.547331900271608,-8.701033302064996,-15.91825808376311,-13.003354903722194,-17.4350522571711,0.9909335374832153,-4.450766060778026,2317.958805322647,12073.8515625
9,0.00026991641451052517,0.08728547817841276,-11.67138750365788,-10.6554371505147,-9.827253171668728,-8.906996437658721,-16.08995134588322,-13.305623807130843,-17.59005501033354,0.9912527799606323,-4.450766060778026,2309.630179166794,12073.8515625
10,0.00026227661222566516,0.08392916128589463,-11.558213300544214,-10.638021658503407,-9.79365743659995,-8.973754528835254,-16.291028202064084,-13.251881360393723,-17.807735305252688,0.991682231426239,-4.450766060778026,2482.9783177375793,12073.8515625
11,0.0002539086530264399,0.08117838356705767,-11.581125006752366,-10.564595607579578,-9.739211364315084,-8.819754471879978,-16.090280462857447,-13.175145618192392,-17.530593382363328,0.9911316633224487,-4.450766060778026,2250.0539333820343,12073.8515625
12,0.0002448668063393066,0.07887639326708855,-11.65281483004792,-10.707155625280272,-9.86042312021968,-8.976498237370729,-16.44939656683477,-13.212181866090685,-17.91039649842501,0.9918773174285889,-4.450766060778026,2247.038648366928,12073.8515625
13,0.00023520971200967334,0.07713901672977738,-11.591956304261135,-10.571484202649499,-9.67725199100346,-8.79961431533181,-16.45947227721308,-13.337761311998301,-17.793772821284207,0.9916553497314453,-4.450766060778026,2250.415680885315,12073.8515625
14,0.000225,0.07479399280267902,-11.615115991357888,-10.48843371822202,-9.65070150406748,-8.883378596885018,-16.488342287932376,-13.351314963934454,-17.926136412261023,0.9919068813323975,-4.450766060778026,2244.6197893619537,12073.8515625
15,0.0002143038842104581,0.07333113144650916,-11.509812431965706,-10.447155459592526,-9.628568515082831,-8.793575493647815,-16.613567635919537,-13.433431397175227,-17.985405820509776,0.9920170307159424,-4.450766060778026,2242.0609273910522,12073.8515625
16,0.0002031907330563803,0.07180646467494695,-11.426525621479165,-10.394652650439307,-9.536903051284385,-8.724873574918615,-16.35113403458397,-13.169476073562162,-17.86590679327456,0.9917933940887451,-4.450766060778026,2242.5719752311707,12073.8515625
17,0.0001917326195874679,0.07055176321965469,-11.586986758789543,-10.421113469688223,-9.519595039990833,-8.74336436962901,-16.633191991176957,-13.394263279662773,-18.122744693250162,0.9922664761543274,-4.450766060778026,2260.2812588214874,12073.8515625
