epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
1,0.0003,0.7765535557342476,-7.935002832524416,-7.365996848401056,-6.863599478596728,-6.349917571360139,-10.03942225622526,-8.247604331516207,-11.23529102866819,0.9616424441337585,-4.450766060778026,1753.8492481708527,8723.95458984375
2,0.0002995135962201315,0.1784698632080583,-10.38317065329398,-9.621376633470241,-8.921228500447437,-8.219893006565773,-13.644088089741253,-11.339733160998321,-15.115150566462304,0.984481930732727,-4.450766060778026,1492.8522808551788,8723.95458984375
3,0.00029805753939568687,0.13542361690517415,-10.692303420018519,-9.675803407533806,-8.984016339935323,-8.380140819230927,-14.181534701221432,-11.834331570246874,-15.758356337839583,0.9866325855255127,-4.450766060778026,1492.5126354694366,8723.95458984375
4,0.00029564127261390776,0.1174300994135577,-10.749287540918324,-9.690035475363434,-9.022671277176997,-8.27462152021282,-14.327126968714303,-11.938257691149545,-16.15004393458564,0.9877925515174866,-4.450766060778026,1492.3862912654877,8723.95458984375
5,0.00029228046629207175,0.10629840171682117,-10.721830694250642,-9.75979384735609,-9.024927241989069,-8.269575178765116,-14.209252622035823,-12.002916488007838,-15.8270474224638,0.9868437647819519,-4.450766060778026,1493.9690082073212,8723.95458984375
6,0.0002879969165488236,0.09990512056597729,-11.081149705579383,-10.012920754934274,-9.231153948386496,-8.423636245068861,-14.851788990951523,-12.613215307545111,-16.699086176792797,0.9892501831054688,-4.450766060778026,1493.054366350174,8723.95458984375
7,0.0002828184038479814,0.09394816434921885,-11.043544831012131,-9.993781455290188,-9.170004947807788,-8.381701791146751,-14.992323825260048,-12.618865731309253,-16.692022473498344,0.9892325401306152,-4.450766060778026,1490.9627423286438,8723.95458984375
8,0.0002767785128315692,0.08973144885685058,-11.142354401331879,-10.066132003856348,-9.23821902355691,-8.456662637509766,-15.233975121083656,-12.78182724148228,-16.819230910476108,0.9895449876785278,-4.450766060778026,1493.378645658493,8723.95458984375
9,0.00026991641451052517,0.08666568505510794,-11.055783819180856,-10.01912888402793,-9.157476581747748,-8.449352205668426,-15.526476806798218,-12.732009884426448,-17.084999470961396,0.9901686906814575,-4.450766060778026,1492.5251333713531,8723.95458984375
10,0.00026227661222566516,0.083624012878151,-11.113228389691287,-10.022006035431223,-9.203573578556982,-8.438649164141511,-15.675082953704505,-12.893045878728866,-17.298434714566,0.9906424283981323,-4.450766060778026,1493.8594317436218,8723.95458984375
11,0.0002539086530264399,0.08110813374578671,-10.973964765657243,-9.858114072155445,-9.086318272325899,-8.349942950381653,-15.51719678444853,-12.895543246352062,-17.211566303375932,0.9904524683952332,-4.450766060778026,1644.1815602779388,8723.95458984375
12,0.0002448668063393066,0.0788190763600239,-11.090125412323943,-10.022302137537334,-9.235543988896744,-8.40797736568409,-15.819784189558531,-12.956066168651583,-17.240526369787023,0.990516185760498,-4.450766060778026,2000.2536127567291,8723.95458984375
13,0.00023520971200967334,0.07688385143104826,-11.16409646630252,-10.034190607823534,-9.16975741960877,-8.345622204669835,-15.968544322843867,-12.906300978001934,-17.54023547197289,0.9911514520645142,-4.450766060778026,1574.7844562530518,8723.95458984375
